"seqnames"	"start"	"end"	"width"	"strand"	"L"
"16817"	"chr8"	"19458394"	"19462111"	"3718"	"*"	"47"
"16818"	"chr8"	"19599835"	"19605648"	"5814"	"*"	"101"
"16819"	"chr8"	"19610871"	"19611080"	"210"	"*"	"32"
"16820"	"chr8"	"19682480"	"19683299"	"820"	"*"	"42"
"16821"	"chr8"	"19755667"	"19760025"	"4359"	"*"	"138"
"16822"	"chr8"	"19816660"	"19818044"	"1385"	"*"	"110"
"16823"	"chr8"	"19937028"	"19942892"	"5865"	"*"	"138"
"16824"	"chr8"	"20054801"	"20056052"	"1252"	"*"	"39"
"16825"	"chr8"	"20181225"	"20184242"	"3018"	"*"	"20"
"16826"	"chr8"	"20196856"	"20197666"	"811"	"*"	"73"
"16827"	"chr8"	"20248970"	"20255678"	"6709"	"*"	"134"
"16828"	"chr8"	"20300611"	"20304535"	"3925"	"*"	"96"
"16829"	"chr8"	"20312298"	"20312979"	"682"	"*"	"31"
"16830"	"chr8"	"20517734"	"20518202"	"469"	"*"	"31"
"16831"	"chr8"	"20816688"	"20818949"	"2262"	"*"	"54"
"16832"	"chr8"	"21727654"	"21727871"	"218"	"*"	"24"
"16833"	"chr8"	"21747228"	"21751967"	"4740"	"*"	"65"
"16834"	"chr8"	"21782543"	"21782796"	"254"	"*"	"30"
"16835"	"chr8"	"21784793"	"21788802"	"4010"	"*"	"99"
"16836"	"chr8"	"21912338"	"21919579"	"7242"	"*"	"48"
"16837"	"chr8"	"22009175"	"22011225"	"2051"	"*"	"74"
"16838"	"chr8"	"22024379"	"22025371"	"993"	"*"	"70"
"16839"	"chr8"	"22047952"	"22048127"	"176"	"*"	"20"
"16840"	"chr8"	"22051150"	"22053000"	"1851"	"*"	"24"
"16841"	"chr8"	"22055291"	"22060565"	"5275"	"*"	"50"
"16842"	"chr8"	"22066976"	"22069462"	"2487"	"*"	"42"
"16843"	"chr8"	"22086519"	"22091112"	"4594"	"*"	"120"
"16844"	"chr8"	"22099116"	"22099359"	"244"	"*"	"25"
"16845"	"chr8"	"22106903"	"22112873"	"5971"	"*"	"91"
"16846"	"chr8"	"22128456"	"22131862"	"3407"	"*"	"35"
"16847"	"chr8"	"22135346"	"22144866"	"9521"	"*"	"111"
"16848"	"chr8"	"22147314"	"22148953"	"1640"	"*"	"71"
"16849"	"chr8"	"22154036"	"22157335"	"3300"	"*"	"68"
"16850"	"chr8"	"22163947"	"22165503"	"1557"	"*"	"44"
"16851"	"chr8"	"22207365"	"22207528"	"164"	"*"	"23"
"16852"	"chr8"	"22216341"	"22218689"	"2349"	"*"	"34"
"16853"	"chr8"	"22221469"	"22222370"	"902"	"*"	"47"
"16854"	"chr8"	"22226729"	"22228978"	"2250"	"*"	"68"
"16855"	"chr8"	"22231568"	"22234435"	"2868"	"*"	"84"
"16856"	"chr8"	"22244380"	"22246025"	"1646"	"*"	"118"
"16857"	"chr8"	"22274162"	"22275863"	"1702"	"*"	"74"
"16858"	"chr8"	"22364938"	"22369896"	"4959"	"*"	"119"
"16859"	"chr8"	"22392151"	"22392573"	"423"	"*"	"22"
"16860"	"chr8"	"22408422"	"22409301"	"880"	"*"	"36"
"16861"	"chr8"	"22439595"	"22441719"	"2125"	"*"	"94"
"16862"	"chr8"	"22540630"	"22540817"	"188"	"*"	"22"
"16863"	"chr8"	"22549588"	"22557121"	"7534"	"*"	"57"
"16864"	"chr8"	"22561948"	"22565562"	"3615"	"*"	"49"
"16865"	"chr8"	"22597960"	"22606775"	"8816"	"*"	"116"
"16866"	"chr8"	"22619305"	"22620865"	"1561"	"*"	"37"
"16867"	"chr8"	"22635188"	"22635663"	"476"	"*"	"35"
"16868"	"chr8"	"22639548"	"22643588"	"4041"	"*"	"32"
"16869"	"chr8"	"22665449"	"22670199"	"4751"	"*"	"120"
"16870"	"chr8"	"22687722"	"22694145"	"6424"	"*"	"71"
"16871"	"chr8"	"22696653"	"22699021"	"2369"	"*"	"24"
"16872"	"chr8"	"22701130"	"22707059"	"5930"	"*"	"167"
"16873"	"chr8"	"22737757"	"22738306"	"550"	"*"	"27"
"16874"	"chr8"	"22784674"	"22785182"	"509"	"*"	"34"
"16875"	"chr8"	"22815389"	"22815722"	"334"	"*"	"27"
"16876"	"chr8"	"22862401"	"22868392"	"5992"	"*"	"87"
"16877"	"chr8"	"22875749"	"22877965"	"2217"	"*"	"32"
"16878"	"chr8"	"22927628"	"22928862"	"1235"	"*"	"23"
"16879"	"chr8"	"22994582"	"22995966"	"1385"	"*"	"20"
"16880"	"chr8"	"22998103"	"23000276"	"2174"	"*"	"80"
"16881"	"chr8"	"23006493"	"23009558"	"3066"	"*"	"66"
"16882"	"chr8"	"23063922"	"23064733"	"812"	"*"	"23"
"16883"	"chr8"	"23067879"	"23074543"	"6665"	"*"	"234"
"16884"	"chr8"	"23101655"	"23105855"	"4201"	"*"	"119"
"16885"	"chr8"	"23160915"	"23165191"	"4277"	"*"	"156"
"16886"	"chr8"	"23172884"	"23174152"	"1269"	"*"	"59"
"16887"	"chr8"	"23219650"	"23225957"	"6308"	"*"	"118"
"16888"	"chr8"	"23243026"	"23247337"	"4312"	"*"	"91"
"16889"	"chr8"	"23271974"	"23273234"	"1261"	"*"	"59"
"16890"	"chr8"	"23285917"	"23289513"	"3597"	"*"	"55"
"16891"	"chr8"	"23304216"	"23304991"	"776"	"*"	"33"
"16892"	"chr8"	"23309678"	"23309852"	"175"	"*"	"32"
"16893"	"chr8"	"23403539"	"23406918"	"3380"	"*"	"106"
"16894"	"chr8"	"23441508"	"23441713"	"206"	"*"	"26"
"16895"	"chr8"	"23455148"	"23459045"	"3898"	"*"	"96"
"16896"	"chr8"	"23472451"	"23472636"	"186"	"*"	"23"
"16897"	"chr8"	"23482894"	"23483656"	"763"	"*"	"57"
"16898"	"chr8"	"23528371"	"23532276"	"3906"	"*"	"114"
"16899"	"chr8"	"23566111"	"23567760"	"1650"	"*"	"47"
"16900"	"chr8"	"23571111"	"23575534"	"4424"	"*"	"89"
"16901"	"chr8"	"23679248"	"23683552"	"4305"	"*"	"104"
"16902"	"chr8"	"23702306"	"23710572"	"8267"	"*"	"483"
"16903"	"chr8"	"23712931"	"23717157"	"4227"	"*"	"99"
"16904"	"chr8"	"23726095"	"23727747"	"1653"	"*"	"75"
"16905"	"chr8"	"23747979"	"23748151"	"173"	"*"	"27"
"16906"	"chr8"	"23853314"	"23855523"	"2210"	"*"	"25"
"16907"	"chr8"	"24911156"	"24918821"	"7666"	"*"	"299"
"16908"	"chr8"	"24939187"	"24944730"	"5544"	"*"	"69"
"16909"	"chr8"	"24953645"	"24959192"	"5548"	"*"	"265"
"16910"	"chr8"	"24997701"	"25003627"	"5927"	"*"	"201"
"16911"	"chr8"	"25164518"	"25165854"	"1337"	"*"	"55"
"16912"	"chr8"	"25183686"	"25185803"	"2118"	"*"	"136"
"16913"	"chr8"	"25372040"	"25372614"	"575"	"*"	"20"
"16914"	"chr8"	"25456017"	"25460190"	"4174"	"*"	"154"
"16915"	"chr8"	"25685622"	"25685793"	"172"	"*"	"21"
"16916"	"chr8"	"25821231"	"25821419"	"189"	"*"	"22"
"16917"	"chr8"	"25934567"	"25936036"	"1470"	"*"	"42"
"16918"	"chr8"	"25954691"	"25955066"	"376"	"*"	"31"
"16919"	"chr8"	"25978511"	"25979431"	"921"	"*"	"41"
"16920"	"chr8"	"26010497"	"26010702"	"206"	"*"	"28"
"16921"	"chr8"	"26037478"	"26053522"	"16045"	"*"	"816"
"16922"	"chr8"	"26189876"	"26192680"	"2805"	"*"	"96"
"16923"	"chr8"	"26290531"	"26291381"	"851"	"*"	"58"
"16924"	"chr8"	"26380299"	"26386191"	"5893"	"*"	"113"
"16925"	"chr8"	"26434021"	"26434213"	"193"	"*"	"28"
"16926"	"chr8"	"26448009"	"26451772"	"3764"	"*"	"110"
"16927"	"chr8"	"26507875"	"26515417"	"7543"	"*"	"134"
"16928"	"chr8"	"26576439"	"26579269"	"2831"	"*"	"91"
"16929"	"chr8"	"26624035"	"26628078"	"4044"	"*"	"46"
"16930"	"chr8"	"26655642"	"26656464"	"823"	"*"	"24"
"16931"	"chr8"	"26862465"	"26869992"	"7528"	"*"	"207"
"16932"	"chr8"	"27122675"	"27123095"	"421"	"*"	"38"
"16933"	"chr8"	"27274436"	"27275027"	"592"	"*"	"47"
"16934"	"chr8"	"27286568"	"27289334"	"2767"	"*"	"62"
"16935"	"chr8"	"27309489"	"27311855"	"2367"	"*"	"150"
"16936"	"chr8"	"27324249"	"27326494"	"2246"	"*"	"93"
"16937"	"chr8"	"27418594"	"27420066"	"1473"	"*"	"26"
"16938"	"chr8"	"27430522"	"27430857"	"336"	"*"	"28"
"16939"	"chr8"	"27458865"	"27466084"	"7220"	"*"	"72"
"16940"	"chr8"	"27469733"	"27469963"	"231"	"*"	"35"
"16941"	"chr8"	"27479001"	"27480842"	"1842"	"*"	"34"
"16942"	"chr8"	"27489036"	"27491507"	"2472"	"*"	"106"
"16943"	"chr8"	"27591906"	"27595380"	"3475"	"*"	"132"
"16944"	"chr8"	"27599685"	"27600031"	"347"	"*"	"35"
"16945"	"chr8"	"27603396"	"27605281"	"1886"	"*"	"77"
"16946"	"chr8"	"27610169"	"27616126"	"5958"	"*"	"142"
"16947"	"chr8"	"27633282"	"27634615"	"1334"	"*"	"40"
"16948"	"chr8"	"27658930"	"27659417"	"488"	"*"	"41"
"16949"	"chr8"	"27771987"	"27777076"	"5090"	"*"	"205"
"16950"	"chr8"	"27837320"	"27838460"	"1141"	"*"	"87"
"16951"	"chr8"	"27877327"	"27879977"	"2651"	"*"	"71"
"16952"	"chr8"	"27919371"	"27924518"	"5148"	"*"	"79"
"16953"	"chr8"	"27987665"	"27989089"	"1425"	"*"	"24"
"16954"	"chr8"	"27992584"	"27993256"	"673"	"*"	"45"
"16955"	"chr8"	"28089102"	"28093580"	"4479"	"*"	"87"
"16956"	"chr8"	"28316215"	"28318877"	"2663"	"*"	"75"
"16957"	"chr8"	"28339315"	"28341256"	"1942"	"*"	"30"
"16958"	"chr8"	"28348119"	"28348856"	"738"	"*"	"20"
"16959"	"chr8"	"28383540"	"28388948"	"5409"	"*"	"73"
"16960"	"chr8"	"28399229"	"28401998"	"2770"	"*"	"62"
"16961"	"chr8"	"28410775"	"28412462"	"1688"	"*"	"40"
"16962"	"chr8"	"28489913"	"28490681"	"769"	"*"	"51"
"16963"	"chr8"	"28493594"	"28495290"	"1697"	"*"	"127"
"16964"	"chr8"	"28621721"	"28623733"	"2013"	"*"	"32"
"16965"	"chr8"	"28700956"	"28705482"	"4527"	"*"	"88"
"16966"	"chr8"	"28713018"	"28719300"	"6283"	"*"	"106"
"16967"	"chr8"	"28753228"	"28753542"	"315"	"*"	"29"
"16968"	"chr8"	"28775774"	"28777072"	"1299"	"*"	"20"
"16969"	"chr8"	"28888163"	"28891680"	"3518"	"*"	"126"
"16970"	"chr8"	"29061304"	"29061822"	"519"	"*"	"32"
"16971"	"chr8"	"29066561"	"29068632"	"2072"	"*"	"32"
"16972"	"chr8"	"29070617"	"29074928"	"4312"	"*"	"38"
"16973"	"chr8"	"29092660"	"29092832"	"173"	"*"	"26"
"16974"	"chr8"	"29116809"	"29116981"	"173"	"*"	"26"
"16975"	"chr8"	"29263166"	"29263905"	"740"	"*"	"46"
"16976"	"chr8"	"29299216"	"29299643"	"428"	"*"	"31"
"16977"	"chr8"	"29304053"	"29305907"	"1855"	"*"	"87"
"16978"	"chr8"	"29309919"	"29315508"	"5590"	"*"	"126"
"16979"	"chr8"	"29319467"	"29320658"	"1192"	"*"	"49"
"16980"	"chr8"	"29335823"	"29340437"	"4615"	"*"	"74"
"16981"	"chr8"	"29345425"	"29354591"	"9167"	"*"	"482"
"16982"	"chr8"	"29373355"	"29373557"	"203"	"*"	"22"
"16983"	"chr8"	"29529374"	"29530194"	"821"	"*"	"57"
"16984"	"chr8"	"30027582"	"30030037"	"2456"	"*"	"32"
"16985"	"chr8"	"30082333"	"30083518"	"1186"	"*"	"177"
"16986"	"chr8"	"30086926"	"30089237"	"2312"	"*"	"64"
"16987"	"chr8"	"30094292"	"30096152"	"1861"	"*"	"134"
"16988"	"chr8"	"30155322"	"30158163"	"2842"	"*"	"108"
"16989"	"chr8"	"30225688"	"30227830"	"2143"	"*"	"20"
"16990"	"chr8"	"30351775"	"30353402"	"1628"	"*"	"114"
"16991"	"chr8"	"30382384"	"30387785"	"5402"	"*"	"157"
"16992"	"chr8"	"30442510"	"30442866"	"357"	"*"	"43"
"16993"	"chr8"	"30555382"	"30556536"	"1155"	"*"	"37"
"16994"	"chr8"	"30656094"	"30658570"	"2477"	"*"	"124"
"16995"	"chr8"	"30726407"	"30730972"	"4566"	"*"	"81"
"16996"	"chr8"	"30743610"	"30744475"	"866"	"*"	"90"
"16997"	"chr8"	"30811793"	"30813231"	"1439"	"*"	"35"
"16998"	"chr8"	"30911613"	"30913202"	"1590"	"*"	"133"
"16999"	"chr8"	"31031235"	"31034975"	"3741"	"*"	"172"
"17000"	"chr8"	"31243367"	"31244610"	"1244"	"*"	"58"
"17001"	"chr8"	"31489713"	"31491174"	"1462"	"*"	"54"
"17002"	"chr8"	"31637572"	"31641588"	"4017"	"*"	"147"
"17003"	"chr8"	"32218399"	"32221007"	"2609"	"*"	"32"
"17004"	"chr8"	"32547064"	"32549451"	"2388"	"*"	"140"
"17005"	"chr8"	"32594533"	"32595963"	"1431"	"*"	"23"
"17006"	"chr8"	"32645612"	"32647816"	"2205"	"*"	"56"
"17007"	"chr8"	"33471785"	"33473458"	"1674"	"*"	"118"
"17008"	"chr8"	"33483743"	"33485680"	"1938"	"*"	"175"
"17009"	"chr8"	"33510674"	"33516298"	"5625"	"*"	"198"
"17010"	"chr8"	"33563892"	"33567502"	"3611"	"*"	"89"
"17011"	"chr8"	"33574023"	"33575100"	"1078"	"*"	"67"
"17012"	"chr8"	"33593698"	"33602326"	"8629"	"*"	"104"
"17013"	"chr8"	"33631603"	"33634498"	"2896"	"*"	"109"
"17014"	"chr8"	"33721255"	"33725551"	"4297"	"*"	"149"
"17015"	"chr8"	"35232577"	"35240281"	"7705"	"*"	"108"
"17016"	"chr8"	"35525549"	"35525776"	"228"	"*"	"22"
"17017"	"chr8"	"35543795"	"35545697"	"1903"	"*"	"20"
"17018"	"chr8"	"35722909"	"35724085"	"1177"	"*"	"25"
"17019"	"chr8"	"35873912"	"35874112"	"201"	"*"	"21"
"17020"	"chr8"	"36028834"	"36030262"	"1429"	"*"	"59"
"17021"	"chr8"	"36121415"	"36121910"	"496"	"*"	"52"
"17022"	"chr8"	"36783620"	"36784430"	"811"	"*"	"32"
"17023"	"chr8"	"37146148"	"37148167"	"2020"	"*"	"21"
"17024"	"chr8"	"37520685"	"37521729"	"1045"	"*"	"34"
"17025"	"chr8"	"37691635"	"37703908"	"12274"	"*"	"156"
"17026"	"chr8"	"37733862"	"37737893"	"4032"	"*"	"173"
"17027"	"chr8"	"37745658"	"37749062"	"3405"	"*"	"72"
"17028"	"chr8"	"37761764"	"37763909"	"2146"	"*"	"126"
"17029"	"chr8"	"37797771"	"37802599"	"4829"	"*"	"61"
"17030"	"chr8"	"37841023"	"37845171"	"4149"	"*"	"72"
"17031"	"chr8"	"37849120"	"37851498"	"2379"	"*"	"64"
"17032"	"chr8"	"37871548"	"37874767"	"3220"	"*"	"31"
"17033"	"chr8"	"37897535"	"37901032"	"3498"	"*"	"85"
"17034"	"chr8"	"37939940"	"37941640"	"1701"	"*"	"29"
"17035"	"chr8"	"37962725"	"37968869"	"6145"	"*"	"109"
"17036"	"chr8"	"38029438"	"38032235"	"2798"	"*"	"82"
"17037"	"chr8"	"38071518"	"38073216"	"1699"	"*"	"21"
"17038"	"chr8"	"38104572"	"38106161"	"1590"	"*"	"149"
"17039"	"chr8"	"38150850"	"38153250"	"2401"	"*"	"42"
"17040"	"chr8"	"38174614"	"38177811"	"3198"	"*"	"156"
"17041"	"chr8"	"38231140"	"38233047"	"1908"	"*"	"149"
"17042"	"chr8"	"38267814"	"38269574"	"1761"	"*"	"104"
"17043"	"chr8"	"38316632"	"38318296"	"1665"	"*"	"42"
"17044"	"chr8"	"38379076"	"38389248"	"10173"	"*"	"176"
"17045"	"chr8"	"38448476"	"38450939"	"2464"	"*"	"21"
"17046"	"chr8"	"38463487"	"38469551"	"6065"	"*"	"156"
"17047"	"chr8"	"38528194"	"38529882"	"1689"	"*"	"34"
"17048"	"chr8"	"38552347"	"38554261"	"1915"	"*"	"24"
"17049"	"chr8"	"38600733"	"38602636"	"1904"	"*"	"33"
"17050"	"chr8"	"38650442"	"38651296"	"855"	"*"	"95"
"17051"	"chr8"	"38717788"	"38721666"	"3879"	"*"	"109"
"17052"	"chr8"	"38727118"	"38728728"	"1611"	"*"	"51"
"17053"	"chr8"	"38785936"	"38791497"	"5562"	"*"	"89"
"17054"	"chr8"	"38898196"	"38902176"	"3981"	"*"	"80"
"17055"	"chr8"	"38973629"	"38975247"	"1619"	"*"	"71"
"17056"	"chr8"	"38995953"	"38997719"	"1767"	"*"	"204"
"17057"	"chr8"	"39106981"	"39108073"	"1093"	"*"	"122"
"17058"	"chr8"	"39180143"	"39181529"	"1387"	"*"	"63"
"17059"	"chr8"	"39314101"	"39314658"	"558"	"*"	"46"
"17060"	"chr8"	"39583954"	"39584983"	"1030"	"*"	"45"
"17061"	"chr8"	"39838087"	"39838588"	"502"	"*"	"42"
"17062"	"chr8"	"39978106"	"39978629"	"524"	"*"	"43"
"17063"	"chr8"	"40895524"	"40898716"	"3193"	"*"	"72"
"17064"	"chr8"	"40932858"	"40933888"	"1031"	"*"	"32"
"17065"	"chr8"	"41307118"	"41312950"	"5833"	"*"	"186"
"17066"	"chr8"	"41488589"	"41491312"	"2724"	"*"	"78"
"17067"	"chr8"	"41528826"	"41532511"	"3686"	"*"	"77"
"17068"	"chr8"	"41542665"	"41543401"	"737"	"*"	"34"
"17069"	"chr8"	"41565245"	"41569897"	"4653"	"*"	"65"
"17070"	"chr8"	"41577671"	"41578249"	"579"	"*"	"60"
"17071"	"chr8"	"41621110"	"41624876"	"3767"	"*"	"61"
"17072"	"chr8"	"41645061"	"41654222"	"9162"	"*"	"209"
"17073"	"chr8"	"41659782"	"41661934"	"2153"	"*"	"54"
"17074"	"chr8"	"41665203"	"41666476"	"1274"	"*"	"46"
"17075"	"chr8"	"41671397"	"41671723"	"327"	"*"	"25"
"17076"	"chr8"	"41684509"	"41684736"	"228"	"*"	"31"
"17077"	"chr8"	"41696469"	"41696722"	"254"	"*"	"27"
"17078"	"chr8"	"41699415"	"41702386"	"2972"	"*"	"77"
"17079"	"chr8"	"41712952"	"41713229"	"278"	"*"	"29"
"17080"	"chr8"	"41723193"	"41727839"	"4647"	"*"	"72"
"17081"	"chr8"	"41765805"	"41768081"	"2277"	"*"	"64"
"17082"	"chr8"	"41785791"	"41785967"	"177"	"*"	"26"
"17083"	"chr8"	"41796716"	"41798672"	"1957"	"*"	"109"
"17084"	"chr8"	"41810582"	"41810968"	"387"	"*"	"38"
"17085"	"chr8"	"41828077"	"41829189"	"1113"	"*"	"115"
"17086"	"chr8"	"41849899"	"41850299"	"401"	"*"	"31"
"17087"	"chr8"	"41875377"	"41876435"	"1059"	"*"	"68"
"17088"	"chr8"	"41894914"	"41897943"	"3030"	"*"	"65"
"17089"	"chr8"	"42050761"	"42052956"	"2196"	"*"	"97"
"17090"	"chr8"	"42139865"	"42141124"	"1260"	"*"	"114"
"17091"	"chr8"	"42151705"	"42156493"	"4789"	"*"	"168"
"17092"	"chr8"	"42178879"	"42180647"	"1769"	"*"	"88"
"17093"	"chr8"	"42207091"	"42208711"	"1621"	"*"	"42"
"17094"	"chr8"	"42270682"	"42271845"	"1164"	"*"	"63"
"17095"	"chr8"	"42337907"	"42338990"	"1084"	"*"	"108"
"17096"	"chr8"	"42376643"	"42378475"	"1833"	"*"	"46"
"17097"	"chr8"	"42391184"	"42392526"	"1343"	"*"	"138"
"17098"	"chr8"	"42408350"	"42413951"	"5602"	"*"	"85"
"17099"	"chr8"	"42417176"	"42417960"	"785"	"*"	"42"
"17100"	"chr8"	"42433802"	"42437541"	"3740"	"*"	"104"
"17101"	"chr8"	"42449123"	"42449468"	"346"	"*"	"31"
"17102"	"chr8"	"42472054"	"42473182"	"1129"	"*"	"26"
"17103"	"chr8"	"42498550"	"42499529"	"980"	"*"	"52"
"17104"	"chr8"	"42540271"	"42542736"	"2466"	"*"	"123"
"17105"	"chr8"	"42575071"	"42576517"	"1447"	"*"	"53"
"17106"	"chr8"	"42599052"	"42600573"	"1522"	"*"	"26"
"17107"	"chr8"	"42689481"	"42692613"	"3133"	"*"	"124"
"17108"	"chr8"	"42696247"	"42698580"	"2334"	"*"	"27"
"17109"	"chr8"	"42731673"	"42732117"	"445"	"*"	"34"
"17110"	"chr8"	"42786975"	"42789895"	"2921"	"*"	"32"
"17111"	"chr8"	"42796678"	"42797764"	"1087"	"*"	"26"
"17112"	"chr8"	"42841009"	"42843860"	"2852"	"*"	"145"
"17113"	"chr8"	"42893509"	"42898368"	"4860"	"*"	"136"
"17114"	"chr8"	"42974518"	"42975294"	"777"	"*"	"42"
"17115"	"chr8"	"43055161"	"43059466"	"4306"	"*"	"106"
"17116"	"chr8"	"43091083"	"43093578"	"2496"	"*"	"122"
"17117"	"chr8"	"43136956"	"43142033"	"5078"	"*"	"128"
"17118"	"chr8"	"43203729"	"43207023"	"3295"	"*"	"98"
"17119"	"chr8"	"43246208"	"43247780"	"1573"	"*"	"146"
"17120"	"chr8"	"43269284"	"43272096"	"2813"	"*"	"70"
"17121"	"chr8"	"43274221"	"43277843"	"3623"	"*"	"119"
"17122"	"chr8"	"43280913"	"43281438"	"526"	"*"	"54"
"17123"	"chr8"	"43291005"	"43292727"	"1723"	"*"	"104"
"17124"	"chr8"	"43547551"	"43551276"	"3726"	"*"	"70"
"17125"	"chr8"	"43561861"	"43563654"	"1794"	"*"	"29"
"17126"	"chr8"	"46029317"	"46029642"	"326"	"*"	"23"
"17127"	"chr8"	"46039276"	"46040404"	"1129"	"*"	"55"
"17128"	"chr8"	"46103993"	"46105285"	"1293"	"*"	"29"
"17129"	"chr8"	"46134315"	"46134537"	"223"	"*"	"23"
"17130"	"chr8"	"46196654"	"46197726"	"1073"	"*"	"47"
"17131"	"chr8"	"46207402"	"46209217"	"1816"	"*"	"26"
"17132"	"chr8"	"46260053"	"46260290"	"238"	"*"	"24"
"17133"	"chr8"	"46331741"	"46333093"	"1353"	"*"	"37"
"17134"	"chr8"	"46407016"	"46407356"	"341"	"*"	"23"
"17135"	"chr8"	"46571750"	"46572679"	"930"	"*"	"30"
"17136"	"chr8"	"46614476"	"46618632"	"4157"	"*"	"61"
"17137"	"chr8"	"46836727"	"46836990"	"264"	"*"	"27"
"17138"	"chr8"	"46954498"	"46957578"	"3081"	"*"	"57"
"17139"	"chr8"	"47132965"	"47133468"	"504"	"*"	"69"
"17140"	"chr8"	"47179769"	"47180371"	"603"	"*"	"46"
"17141"	"chr8"	"47185953"	"47189395"	"3443"	"*"	"80"
"17142"	"chr8"	"47259603"	"47264155"	"4553"	"*"	"131"
"17143"	"chr8"	"47430425"	"47431642"	"1218"	"*"	"20"
"17144"	"chr8"	"47659790"	"47661156"	"1367"	"*"	"28"
"17145"	"chr8"	"47734920"	"47741609"	"6690"	"*"	"108"
"17146"	"chr8"	"47761107"	"47765668"	"4562"	"*"	"80"
"17147"	"chr8"	"47778422"	"47778759"	"338"	"*"	"33"
"17148"	"chr8"	"47782279"	"47782688"	"410"	"*"	"31"
"17149"	"chr8"	"47829192"	"47833733"	"4542"	"*"	"69"
"17150"	"chr8"	"47959323"	"47961518"	"2196"	"*"	"200"
"17151"	"chr8"	"47997955"	"47998365"	"411"	"*"	"22"
"17152"	"chr8"	"48008211"	"48008995"	"785"	"*"	"68"
"17153"	"chr8"	"48128226"	"48133385"	"5160"	"*"	"63"
"17154"	"chr8"	"48141023"	"48143302"	"2280"	"*"	"52"
"17155"	"chr8"	"48260240"	"48260967"	"728"	"*"	"48"
"17156"	"chr8"	"48316820"	"48319693"	"2874"	"*"	"81"
"17157"	"chr8"	"48329065"	"48329291"	"227"	"*"	"26"
"17158"	"chr8"	"48379669"	"48381186"	"1518"	"*"	"104"
"17159"	"chr8"	"48391392"	"48399203"	"7812"	"*"	"54"
"17160"	"chr8"	"48420433"	"48422650"	"2218"	"*"	"36"
"17161"	"chr8"	"48427288"	"48430513"	"3226"	"*"	"51"
"17162"	"chr8"	"48469750"	"48470073"	"324"	"*"	"28"
"17163"	"chr8"	"48477586"	"48477869"	"284"	"*"	"35"
"17164"	"chr8"	"48510661"	"48517500"	"6840"	"*"	"63"
"17165"	"chr8"	"48553628"	"48558465"	"4838"	"*"	"135"
"17166"	"chr8"	"48581213"	"48583847"	"2635"	"*"	"62"
"17167"	"chr8"	"48620768"	"48621020"	"253"	"*"	"22"
"17168"	"chr8"	"48634495"	"48634677"	"183"	"*"	"21"
"17169"	"chr8"	"48659284"	"48659966"	"683"	"*"	"61"
"17170"	"chr8"	"48682914"	"48683323"	"410"	"*"	"43"
"17171"	"chr8"	"48716096"	"48716398"	"303"	"*"	"42"
"17172"	"chr8"	"48734909"	"48738544"	"3636"	"*"	"139"
"17173"	"chr8"	"48788809"	"48789824"	"1016"	"*"	"28"
"17174"	"chr8"	"48832601"	"48835270"	"2670"	"*"	"37"
"17175"	"chr8"	"48866577"	"48873083"	"6507"	"*"	"114"
"17176"	"chr8"	"48899909"	"48903465"	"3557"	"*"	"35"
"17177"	"chr8"	"48910493"	"48913624"	"3132"	"*"	"78"
"17178"	"chr8"	"48918328"	"48926018"	"7691"	"*"	"190"
"17179"	"chr8"	"48975039"	"48980422"	"5384"	"*"	"86"
"17180"	"chr8"	"49070929"	"49072909"	"1981"	"*"	"48"
"17181"	"chr8"	"49102125"	"49103541"	"1417"	"*"	"44"
"17182"	"chr8"	"49307099"	"49307637"	"539"	"*"	"29"
"17183"	"chr8"	"49427228"	"49427617"	"390"	"*"	"20"
"17184"	"chr8"	"49741185"	"49741400"	"216"	"*"	"23"
"17185"	"chr8"	"49909522"	"49913168"	"3647"	"*"	"201"
"17186"	"chr8"	"49979116"	"49980447"	"1332"	"*"	"50"
"17187"	"chr8"	"50074758"	"50075919"	"1162"	"*"	"43"
"17188"	"chr8"	"50349888"	"50351200"	"1313"	"*"	"40"
"17189"	"chr8"	"50491396"	"50491660"	"265"	"*"	"36"
"17190"	"chr8"	"50536653"	"50536817"	"165"	"*"	"24"
"17191"	"chr8"	"50858068"	"50858373"	"306"	"*"	"20"
"17192"	"chr8"	"50943988"	"50944364"	"377"	"*"	"32"
"17193"	"chr8"	"51230626"	"51232102"	"1477"	"*"	"71"
"17194"	"chr8"	"51271299"	"51272546"	"1248"	"*"	"37"
"17195"	"chr8"	"51377476"	"51379035"	"1560"	"*"	"62"
"17196"	"chr8"	"51403783"	"51405152"	"1370"	"*"	"47"
"17197"	"chr8"	"51407703"	"51409992"	"2290"	"*"	"93"
"17198"	"chr8"	"51809097"	"51809980"	"884"	"*"	"38"
"17199"	"chr8"	"51898201"	"51899752"	"1552"	"*"	"60"
"17200"	"chr8"	"52098438"	"52101303"	"2866"	"*"	"60"
"17201"	"chr8"	"52166363"	"52168655"	"2293"	"*"	"35"
"17202"	"chr8"	"52388188"	"52389298"	"1111"	"*"	"51"
"17203"	"chr8"	"52409045"	"52411159"	"2115"	"*"	"66"
"17204"	"chr8"	"52413696"	"52414595"	"900"	"*"	"73"
"17205"	"chr8"	"52439654"	"52439837"	"184"	"*"	"21"
"17206"	"chr8"	"52449303"	"52449452"	"150"	"*"	"22"
"17207"	"chr8"	"52485315"	"52485471"	"157"	"*"	"20"
